0.5,-9.8803,0
0.6001,-10.69,0
2.6999,-11.49,0
3.9001,-11.93,0
2.3999,-12.37,0
2.5001,-12.69,0
3.1,-13,0
2.3999,-12.41,17.494
1.6999,-9.2997,183.5
1.8001,-6.1598,352.4
2.1999,-3.8001,438.7
2.8999,-2.3597,446.01
3.7001,-1.3103,464.11
4.7999,-0.9697,393
6.6,-0.9697,341.69
4.7999,-1.9797,200.4
3.3999,-3.5803,81.108
3.3999,-5.3696,0.2949
3.1,-5.7203,0
2.8999,-6.0701,0
2.3999,-6.4199,0
2.1999,-6.7697,0
2.1999,-7.1204,0
1.4,-7.4702,0
2.5001,-7.5095,0
2.8999,-7.44,0
3.7001,-7.3804,0
3.3999,-7.2999,0
2.5001,-7.2202,0
1.4999,-7.1396,0
0.9999,-7.0499,0
1.1001,-6.7797,3.6013
0.6001,-6.3704,17.401
0.4001,-5.5802,55.402
0.5,-4.1398,142.21
0.7999,-2.2599,247.5
1.1001,-0.4303,319.11
0.9999,1.6703,434.3
2.1999,3.2398,429.89
2.8999,3.6702,270.5
2.8999,2.89,101.3
2.5001,1.5503,0.6985
1.1001,0.9203,0
2.6999,0.2803,0
2.3999,-0.3497,0
1.6999,-0.9898,0
0.7,-1.6299,0
1.2,-2.2599,0
1.1001,-3.3202,0
0.7999,-4.42,0
1.4,-5.5197,0
1.2,-6.0902,0
0.7999,-6.6598,0
1.6999,-7.0599,0
1.4999,-7.45,0
2.3999,-6.9501,16.097
2.6999,-4.7597,147.3
2.6999,-2.8001,258.89
1.2,-1.1903,334.1
1.1001,0.3096,416.2
0.9999,1.1703,393.8
2.1999,1.5,339.01
1.6999,1.4597,272.51
2.0001,0.6603,152.99
0.7999,-0.5603,56.007
1.2,-1.8496,0.4036
0.7999,-3.1096,0
0.4001,-4.3696,0
0.7,-5.6397,0
0.2,-6.8997,0
0.2999,-8.1698,0
0.2999,-9.4298,0
0.5,-10.52,0
0.6001,-11.67,0
1.4999,-12.83,0
1.6999,-13.44,0
2.1999,-14.05,0
3.7001,-14.47,0
1.8001,-14.9,0
2.5001,-14.55,11.797
1.8001,-13.86,54.905
0.7999,-13.73,50.496
0.7,-11.24,327.89
0.5,-8.08,568.9
0.2999,-7.5004,313.01
0.2999,-7.6304,208.1
0.4001,-7.3704,294.6
0.6001,-7.4702,223.9
1.2,-8.2604,106.3
0.9999,-9.5003,1.5989
2.5001,-10.59,0
2.1999,-11.68,0
2.1999,-12.77,0
2.8999,-13.86,0
3.3999,-14.95,0
2.8999,-16.03,0
1.6999,-16.84,0
1.2,-17.72,0
2.5001,-18.61,0
2.3999,-19.09,0
1.4,-19.57,0
1.1001,-19.92,0
1.2,-20.27,0
1.6999,-19.32,26.994
4.2,-15.96,207.9
5.4,-13.49,318.8
5.8001,-10.96,458.7
7.3999,-8.71,560.19
7.7001,-7.9399,447.9
5.1001,-7.8401,370.3
4.7999,-8.2503,301.1
4.7999,-8.9399,250.81
5.4,-10.57,87.1
2.3999,-12.43,0.4036
1.8001,-12.88,0
1.1001,-13.33,0
0.2999,-13.78,0
0.2999,-14.23,0
0.0999,-14.68,0
0.2999,-15.13,0
0.6001,-15.24,0
0.5,-15.25,0
0.4001,-15.26,0
0.6001,-15.23,0
0.7999,-15.19,0
0.7999,-15.13,0
0.9999,-15.07,0
1.1001,-14.01,26.405
0.9999,-10.67,202.99
1.8001,-6.9299,411.5
2.1999,-4.4603,471.9
2.1999,-3.5602,388.8
1.2,-2.8697,397.9
1.1001,-3.5098,233.9
1.6999,-4.6498,147.9
3.1,-5.7798,108.8
1.4999,-7.1396,34.803
2.0001,-8.4197,0.6054
2.1999,-8.9096,0
1.4,-9.3904,0
1.1001,-9.8803,0
1.4999,-10.37,0
3.7001,-10.85,0
3.3999,-11.34,0
1.4,-12.21,0
2.0001,-13.11,0
0.7,-14,0
1.4999,-14.45,0
0.9999,-14.9,0
1.4,-15.2,0
1.6999,-15.51,0
1.4999,-14.58,24.107
2.3999,-11.13,203.3
2.8999,-8.0297,354.61
4.5,-5.2203,485.7
5.1001,-2.9402,563.1
6.1999,-1.3103,580.7
5.8001,-0.4202,531.1
6.1999,-0.2701,424.69
6.6,-1.2096,269.81
4.5,-3.0501,103.51
5.8001,-5.1699,1.1953
6.1999,-6.4702,0
5.4,-7.7696,0
6.6,-9.0598,0
5.4,-10.36,0
4.7999,-11.65,0
5.1001,-12.95,0
4.5,-14.4,0
3.1,-16.12,0
2.1999,-17.83,0
1.2,-18.82,0
1.1001,-19.81,0
0.9999,-20.55,0
